dist_km,elevation_m,grade_pct,curvature_deg_100m,speed_kmh,legal_kmh,limit_source,lat,lon
9.775,489.5,0.32,5.87,88.0,100,osm,48.90656,12.97747
9.8,489.6,0.31,3.32,88.0,100,osm,48.90679,12.97746
9.825,489.6,0.26,4.21,88.0,100,osm,48.90701,12.97745
9.85,489.6,0.2,4.0,88.0,100,osm,48.90724,12.97746
9.875,489.6,0.13,4.43,88.0,100,osm,48.90746,12.97746
9.9,489.6,0.05,5.2,88.0,100,osm,48.90769,12.97748
9.925,489.6,-0.01,5.65,88.0,100,osm,48.90791,12.9775
9.95,489.6,-0.04,5.51,88.0,100,osm,48.90814,12.97752
9.975,489.6,-0.07,6.02,88.0,100,osm,48.90836,12.97756
10.0,489.5,-0.06,5.07,88.0,100,osm,48.90858,12.97761
10.025,489.5,-0.06,4.16,88.0,100,osm,48.9088,12.97767
10.05,489.5,-0.05,4.78,88.0,100,osm,48.90902,12.97773
10.075,489.5,-0.05,5.0,88.0,100,osm,48.90925,12.9778
10.1,489.5,-0.04,4.09,88.0,100,osm,48.90947,12.97787
10.125,489.4,-0.02,5.59,88.0,100,osm,48.90968,12.97795
10.15,489.4,0.03,4.65,88.0,100,osm,48.9099,12.97804
10.175,489.4,0.09,3.07,88.0,100,osm,48.91012,12.97813
10.2,489.4,0.18,2.1,88.0,100,osm,48.91033,12.97824
10.225,489.4,0.32,1.87,88.0,100,stvo,48.91054,12.97835
10.25,489.4,0.49,0.08,88.0,100,stvo,48.91076,12.97845
10.275,489.5,0.7,0.14,88.0,100,stvo,48.91097,12.97856
10.3,489.6,0.92,0.19,88.0,100,stvo,48.91119,12.97866
10.325,489.8,1.13,0.19,88.0,100,osm,48.9114,12.97877
10.35,490.1,1.32,0.19,88.0,100,osm,48.91161,12.97887
10.375,490.5,1.5,0.19,88.0,100,stvo,48.91183,12.97898
10.4,490.9,1.65,0.05,88.0,100,stvo,48.91204,12.97908
10.425,491.5,1.78,0.24,88.0,100,stvo,48.91226,12.97919
10.45,492.2,1.88,0.64,88.0,100,stvo,48.91247,12.97929
10.475,492.8,1.96,0.64,88.0,100,osm,48.91268,12.97939
10.5,493.4,2.01,0.64,88.0,100,osm,48.9129,12.9795
10.525,493.9,2.03,0.64,88.0,100,stvo,48.91311,12.9796
10.55,494.4,2.05,0.62,88.0,100,stvo,48.91333,12.9797
10.575,494.8,2.05,0.45,88.0,100,stvo,48.91354,12.9798
10.6,495.3,2.09,0.45,88.0,100,osm,48.91376,12.9799
10.625,495.7,2.16,1.46,88.0,100,osm,48.91397,12.98
10.65,496.1,2.25,6.2,88.0,100,stvo,48.91419,12.98009
10.675,496.6,2.35,5.98,88.0,100,osm,48.91441,12.98019
10.7,497.1,2.47,6.25,88.0,100,osm,48.91462,12.98028
10.725,497.7,2.61,7.83,88.0,100,osm,48.91484,12.98033
10.75,498.4,2.72,7.71,88.0,100,osm,48.91507,12.98039
10.775,499.3,2.8,3.33,88.0,100,osm,48.91529,12.98044
10.8,500.1,2.84,5.24,88.0,100,osm,48.91551,12.98048
10.825,501.0,2.85,5.45,88.0,100,osm,48.91574,12.98051
10.85,501.8,2.84,4.62,88.0,100,osm,48.91596,12.98054
10.875,502.7,2.78,4.57,88.0,100,osm,48.91618,12.98056
10.9,503.4,2.67,4.91,88.0,100,osm,48.91641,12.98057
10.925,504.1,2.52,3.12,88.0,100,osm,48.91663,12.98057
10.95,504.6,2.35,2.47,88.0,100,osm,48.91686,12.98057
10.975,505.1,2.17,1.73,88.0,100,osm,48.91708,12.98058
11.0,505.6,2.0,0.89,88.0,100,osm,48.91731,12.98058
11.025,506.0,1.82,0.45,88.0,100,osm,48.91753,12.98059
11.05,506.4,1.63,0.45,88.0,100,stvo,48.91776,12.98059
11.075,506.8,1.48,0.4,88.0,100,osm,48.91798,12.9806
11.1,507.2,1.36,0.39,88.0,100,osm,48.91821,12.9806
11.125,507.5,1.23,0.46,88.0,100,stvo,48.91843,12.9806
11.15,507.8,1.07,0.24,88.0,100,stvo,48.91866,12.9806
11.175,508.1,0.9,0.12,88.0,100,osm,48.91888,12.98061
11.2,508.3,0.75,0.12,88.0,100,osm,48.91911,12.98061
11.225,508.5,0.6,0.2,88.0,100,stvo,48.91933,12.98061
11.25,508.7,0.47,0.14,88.0,100,stvo,48.91956,12.98061
11.275,508.8,0.36,0.1,88.0,100,osm,48.91978,12.98061
11.3,508.8,0.25,0.1,88.0,100,stvo,48.92001,12.98061
11.325,508.7,0.14,0.1,88.0,100,stvo,48.92023,12.98062
11.35,508.7,0.04,0.02,88.0,100,stvo,48.92046,12.98062
11.375,508.6,-0.08,0.12,88.0,100,stvo,48.92068,12.98062
11.4,508.6,-0.18,0.18,88.0,100,osm,48.9209,12.98062
11.425,508.6,-0.23,0.29,88.0,100,osm,48.92113,12.98062
11.45,508.6,-0.24,0.31,88.0,100,osm,48.92135,12.98062
11.475,508.5,-0.2,0.48,88.0,100,osm,48.92158,12.98062
11.5,508.4,-0.12,1.94,88.0,100,stvo,48.9218,12.98062
11.525,508.3,0.01,2.15,88.0,100,stvo,48.92203,12.98062
11.55,508.2,0.17,2.14,88.0,100,osm,48.92225,12.98062
11.575,508.1,0.32,2.67,88.0,100,osm,48.92248,12.98061
11.6,508.1,0.44,2.98,88.0,100,osm,48.9227,12.9806
11.625,508.1,0.54,2.66,88.0,100,osm,48.92293,12.98059
11.65,508.3,0.64,3.11,88.0,100,osm,48.92315,12.98058
11.675,508.7,0.77,3.02,88.0,100,osm,48.92338,12.98056
11.7,509.1,0.92,2.58,88.0,100,osm,48.9236,12.98054
11.725,509.5,1.07,2.12,88.0,100,osm,48.92383,12.9805
11.75,509.9,1.22,3.36,88.0,100,osm,48.92405,12.98047
11.775,510.1,1.35,2.88,88.0,100,osm,48.92427,12.98044
11.8,510.4,1.44,6.01,88.0,100,osm,48.9245,12.98041
11.825,510.6,1.47,7.98,88.0,100,osm,48.92472,12.98039
11.85,510.9,1.48,9.51,88.0,100,osm,48.92495,12.98038
11.875,511.3,1.51,9.08,88.0,100,osm,48.92517,12.98039
11.9,511.7,1.59,14.33,88.0,100,osm,48.92539,12.98042
11.925,512.2,1.69,11.96,88.0,100,osm,48.92562,12.98046
11.95,512.6,1.82,9.88,88.0,100,osm,48.92584,12.98051
11.975,513.1,1.97,8.79,88.0,100,osm,48.92606,12.9806
12.0,513.5,2.12,8.66,88.0,100,stvo,48.92627,12.9807
12.025,514.0,2.21,3.15,88.0,100,osm,48.92649,12.9808
12.05,514.6,2.23,2.48,88.0,100,osm,48.9267,12.9809
12.075,515.2,2.23,2.58,88.0,100,osm,48.92691,12.98102
12.1,515.8,2.22,2.12,88.0,100,osm,48.92712,12.98114
12.125,516.5,2.22,1.05,88.0,100,osm,48.92734,12.98125
12.15,517.3,2.21,5.44,88.0,100,stvo,48.92755,12.98137
12.175,517.9,2.2,9.33,88.0,100,osm,48.92776,12.98149
12.2,518.4,2.19,11.02,88.0,100,osm,48.92797,12.9816
12.225,518.9,2.19,14.14,88.0,100,osm,48.92819,12.98168
12.25,519.3,2.2,15.31,88.0,100,osm,48.92841,12.98173
12.275,519.8,2.21,14.53,88.0,100,osm,48.92863,12.98177
12.3,520.2,2.23,13.65,88.0,100,osm,48.92886,12.98178
12.325,520.7,2.3,13.78,88.0,100,osm,48.92908,12.98178
12.35,521.2,2.43,11.66,88.0,100,osm,48.92931,12.98175
12.375,521.8,2.61,9.62,88.0,100,osm,48.92953,12.9817
12.4,522.4,2.82,7.17,88.0,100,osm,48.92975,12.98164
12.425,523.2,3.02,4.32,88.0,100,osm,48.92997,12.98156
12.45,524.0,3.23,2.41,88.0,100,osm,48.93019,12.98149
12.475,524.8,3.4,1.41,88.0,100,osm,48.93041,12.98141
12.5,525.7,3.51,1.55,88.0,100,stvo,48.93063,12.98133
12.525,526.7,3.56,0.4,88.0,100,osm,48.93084,12.98125
12.55,527.8,3.54,0.14,88.0,100,osm,48.93106,12.98116
12.575,528.8,3.49,0.14,88.0,100,osm,48.93128,12.98108
12.6,529.9,3.38,3.35,88.0,100,stvo,48.9315,12.981
12.625,530.8,3.26,6.03,88.0,100,stvo,48.93172,12.98092
12.65,531.7,3.11,10.36,88.0,100,osm,48.93194,12.98084
12.675,532.5,2.94,11.39,88.0,100,osm,48.93215,12.98073
12.7,533.1,2.74,11.79,88.0,100,osm,48.93236,12.98061
12.725,533.6,2.52,10.33,88.0,100,osm,48.93256,12.98046
12.75,534.1,2.28,9.98,88.0,100,osm,48.93276,12.98029
12.775,534.6,2.03,7.55,88.0,100,osm,48.93296,12.98013
12.8,535.1,1.79,6.55,88.0,100,osm,48.93315,12.97996
12.825,535.5,1.6,11.9,88.0,100,osm,48.93335,12.9798
12.85,536.0,1.45,11.79,88.0,100,osm,48.93355,12.97965
12.875,536.4,1.33,10.64,88.0,100,osm,48.93375,12.97951
12.9,536.7,1.23,8.74,88.0,100,osm,48.93397,12.9794
12.925,536.9,1.15,8.91,88.0,100,osm,48.93418,12.9793
12.95,537.1,1.08,3.37,88.0,100,stvo,48.9344,12.97922
12.975,537.2,1.04,1.73,88.0,100,osm,48.93462,12.97913
13.0,537.4,1.05,0.42,88.0,100,osm,48.93484,12.97905
13.025,537.6,1.11,0.42,88.0,100,osm,48.93506,12.97896
13.05,537.8,1.25,0.21,88.0,100,stvo,48.93527,12.97888
13.075,538.0,1.46,0.64,88.0,100,stvo,48.93549,12.97879
13.1,538.3,1.74,0.91,88.0,100,stvo,48.93571,12.97871
13.125,538.7,2.08,1.15,88.0,100,osm,48.93593,12.97862
13.15,539.1,2.44,2.37,88.0,100,osm,48.93614,12.97853
13.175,539.7,2.8,3.98,88.0,100,osm,48.93636,12.97844
13.2,540.4,3.16,5.35,88.0,100,osm,48.93658,12.97835
13.225,541.3,3.52,6.27,88.0,100,osm,48.9368,12.97827
13.25,542.3,3.85,8.28,88.0,100,osm,48.93702,12.9782
13.275,543.5,4.15,9.19,88.0,100,osm,48.93724,12.97815
13.3,544.7,4.47,10.86,88.0,100,osm,48.93746,12.9781
13.325,546.0,4.75,11.6,88.0,100,osm,48.93768,12.97807
13.35,547.3,5.02,13.0,88.0,100,osm,48.93791,12.97806
13.375,548.6,5.24,10.83,88.0,100,osm,48.93813,12.97807
13.4,549.9,5.42,10.7,88.0,100,osm,48.93836,12.9781
13.425,551.1,5.54,8.22,88.0,100,osm,48.93858,12.97815
13.45,552.5,5.63,9.62,88.0,100,osm,48.9388,12.9782
13.475,554.0,5.71,7.59,88.0,100,osm,48.93902,12.97827
13.5,555.5,5.77,10.06,88.0,100,osm,48.93924,12.97834
13.525,557.0,5.8,10.48,88.0,100,osm,48.93946,12.97838
13.55,558.6,5.81,11.67,88.0,100,osm,48.93969,12.97842
13.575,560.1,5.79,10.29,88.0,100,osm,48.93991,12.97844
13.6,561.6,5.71,12.12,88.0,100,osm,48.94014,12.97844
13.625,563.1,5.58,10.38,88.0,100,osm,48.94036,12.97843
13.65,564.6,5.39,8.2,88.0,100,osm,48.94059,12.97839
13.675,566.0,5.16,6.69,88.0,100,osm,48.94081,12.97834
13.7,567.3,4.94,7.99,88.0,100,osm,48.94103,12.97828
13.725,568.5,4.78,7.92,88.0,100,osm,48.94125,12.97822
13.75,569.6,4.68,8.63,88.0,100,osm,48.94147,12.97815
13.775,570.7,4.63,8.63,88.0,100,osm,48.94169,12.97812
13.8,571.7,4.61,8.69,88.0,100,osm,48.94192,12.9781
13.825,572.5,4.61,4.62,88.0,100,osm,48.94214,12.9781
13.85,573.4,4.62,2.31,88.0,100,osm,48.94237,12.9781
13.875,574.4,4.63,0.78,88.0,100,stvo,48.94259,12.9781
13.9,575.7,4.64,0.54,88.0,100,stvo,48.94282,12.9781
13.925,577.0,4.66,0.11,88.0,100,stvo,48.94304,12.9781
13.95,578.4,4.7,3.17,88.0,100,stvo,48.94327,12.9781
13.975,579.8,4.74,3.17,88.0,100,osm,48.94349,12.9781
14.0,581.2,4.75,5.48,88.0,100,osm,48.94372,12.9781
14.025,582.4,4.65,6.4,88.0,100,osm,48.94394,12.97812
14.05,583.6,4.46,7.28,88.0,100,osm,48.94417,12.97815
14.075,584.7,4.18,5.22,88.0,100,osm,48.94439,12.97819
14.1,585.8,3.8,7.14,88.0,100,osm,48.94461,12.97824
14.125,586.7,3.39,4.94,88.0,100,osm,48.94483,12.97829
14.15,587.6,2.94,4.23,88.0,100,osm,48.94505,12.97835
14.175,588.4,2.49,3.25,88.0,100,osm,48.94527,12.97843
14.2,589.1,2.03,2.24,88.0,100,osm,48.94549,12.97851
14.225,589.6,1.55,1.11,88.0,100,stvo,48.94571,12.97859
14.25,589.9,0.99,3.29,86.2,100,stvo,48.94593,12.97867
14.275,590.0,0.35,6.57,80.0,80,osm,48.94615,12.97875
14.3,590.0,-0.33,7.94,80.0,80,osm,48.94637,12.97882
14.325,589.9,-1.05,12.24,80.0,80,osm,48.94659,12.97888
14.35,589.7,-1.79,12.48,80.0,80,osm,48.94681,12.97891
14.375,589.3,-2.52,12.06,80.0,80,osm,48.94704,12.97895
14.4,588.7,-3.21,10.42,80.0,80,osm,48.94726,12.97896
14.425,587.8,-3.88,10.9,80.0,80,osm,48.94749,12.97896
14.45,586.6,-4.49,8.41,80.0,80,osm,48.94771,12.97895
14.475,585.2,-5.06,7.42,80.0,80,osm,48.94794,12.97892
14.5,583.7,-5.61,5.89,80.0,80,osm,48.94816,12.97888
14.525,582.0,-6.1,4.14,80.0,80,osm,48.94838,12.97882
14.55,580.2,-6.46,3.13,80.0,80,stvo,48.9486,12.97877
14.575,578.4,-6.69,1.98,80.0,80,stvo,48.94882,12.97871
14.6,576.5,-6.78,1.94,84.3,100,osm,48.94905,12.97866
14.625,574.7,-6.74,2.19,80.0,80,osm,48.94927,12.97859
14.65,572.8,-6.58,2.25,80.0,80,stvo,48.94949,12.97852
14.675,571.0,-6.33,1.51,80.0,80,osm,48.94971,12.97846
14.7,569.3,-6.01,1.02,80.0,80,osm,48.94993,12.97839
14.725,567.7,-5.65,1.38,80.0,80,osm,48.95015,12.97833
14.75,566.3,-5.26,0.89,80.0,80,osm,48.95037,12.97827
14.775,565.0,-4.83,1.8,84.3,100,osm,48.95059,12.9782
14.8,563.9,-4.35,2.78,88.0,100,stvo,48.95081,12.97813
14.825,563.0,-3.83,3.37,88.0,100,osm,48.95103,12.97807
14.85,562.2,-3.29,4.23,88.0,100,osm,48.95125,12.97799
14.875,561.4,-2.74,4.95,88.0,100,osm,48.95147,12.97791
14.9,560.8,-2.22,4.21,88.0,100,osm,48.95169,12.97782
14.925,560.2,-1.75,3.29,88.0,100,osm,48.9519,12.97772
14.95,559.8,-1.33,2.89,88.0,100,osm,48.95212,12.97762
14.975,559.5,-0.95,1.97,88.0,100,osm,48.95233,12.97751
15.0,559.5,-0.62,1.16,88.0,100,osm,48.95254,12.9774
15.025,559.5,-0.31,0.82,88.0,100,osm,48.95276,12.97729
15.05,559.6,-0.05,0.67,88.0,100,stvo,48.95297,12.97718
15.075,559.8,0.16,0.3,88.0,100,stvo,48.95318,12.97707
15.1,560.0,0.3,0.0,88.0,100,stvo,48.95339,12.97696
15.125,560.2,0.38,0.0,88.0,100,stvo,48.95361,12.97684
15.15,560.3,0.4,0.0,88.0,100,stvo,48.95382,12.97673
15.175,560.5,0.36,0.71,88.0,100,stvo,48.95403,12.97662
15.2,560.6,0.29,1.35,88.0,100,stvo,48.95424,12.97651
15.225,560.7,0.2,1.46,88.0,100,osm,48.95446,12.9764
15.25,560.7,0.08,2.29,88.0,100,osm,48.95467,12.97628
15.275,560.7,-0.04,2.29,88.0,100,stvo,48.95488,12.97616
15.3,560.6,-0.16,1.58,88.0,100,stvo,48.95509,12.97604
15.325,560.6,-0.29,0.94,88.0,100,stvo,48.9553,12.97592
15.35,560.5,-0.42,0.83,88.0,100,stvo,48.95551,12.97581
15.375,560.4,-0.57,0.0,88.0,100,stvo,48.95572,12.97569
15.4,560.2,-0.73,2.47,88.0,100,stvo,48.95593,12.97558
15.425,560.0,-0.88,4.41,81.9,100,stvo,48.95615,12.97546
15.45,559.8,-1.02,9.39,75.3,100,stvo,48.95636,12.97535
15.475,559.6,-1.16,13.75,68.1,100,stvo,48.95657,12.97525
15.5,559.3,-1.3,17.14,60.0,60,osm,48.95679,12.97517
15.525,559.0,-1.46,19.66,60.0,60,osm,48.95701,12.97512
15.55,558.5,-1.61,20.78,60.0,60,osm,48.95724,12.97511
15.575,558.0,-1.75,23.56,60.0,60,osm,48.95746,12.97512
15.6,557.6,-1.88,24.55,60.0,60,osm,48.95769,12.97517
15.625,557.1,-1.99,22.74,60.0,60,osm,48.95791,12.97524
15.65,556.6,-2.08,23.78,60.0,60,osm,48.95811,12.97536
15.675,556.0,-2.15,25.44,60.0,60,osm,48.95831,12.97552
15.7,555.4,-2.22,19.31,60.0,60,osm,48.95851,12.9757
15.725,554.8,-2.28,14.68,60.0,60,osm,48.95868,12.97591
15.75,554.2,-2.33,13.41,60.0,60,osm,48.95885,12.97614
15.775,553.6,-2.36,7.37,60.0,60,osm,48.959,12.97639
15.8,553.1,-2.39,2.64,60.0,60,osm,48.95916,12.97664
15.825,552.5,-2.41,1.03,65.7,100,stvo,48.95931,12.97688
15.85,551.9,-2.43,0.35,70.9,100,stvo,48.95947,12.97713
15.875,551.2,-2.47,2.08,75.8,100,stvo,48.95962,12.97738
15.9,550.6,-2.52,4.24,80.3,100,stvo,48.95978,12.97763
15.925,550.0,-2.6,6.31,84.6,100,stvo,48.95994,12.97787
15.95,549.4,-2.67,13.84,88.0,100,stvo,48.9601,12.97811
15.975,548.8,-2.73,19.75,88.0,100,stvo,48.96027,12.97833
16.0,548.1,-2.77,24.37,81.9,100,stvo,48.96044,12.97854
16.025,547.4,-2.79,28.72,75.4,100,stvo,48.96064,12.97871
16.05,546.6,-2.79,32.15,71.3,100,stvo,48.96085,12.97883
16.075,545.9,-2.78,26.7,76.1,100,stvo,48.96107,12.97891
16.1,545.1,-2.75,22.3,80.7,100,stvo,48.96129,12.97894
16.125,544.3,-2.7,19.22,85.0,100,stvo,48.96152,12.97893
16.15,543.5,-2.63,13.62,88.0,100,stvo,48.96174,12.97891
16.175,542.8,-2.56,8.4,88.0,100,stvo,48.96196,12.97887
16.2,542.2,-2.47,6.3,88.0,100,osm,48.96218,12.9788
16.225,541.7,-2.35,6.32,88.0,100,osm,48.96241,12.97875
16.25,541.2,-2.21,3.56,88.0,100,stvo,48.96263,12.97869
16.275,540.7,-2.07,2.95,88.0,100,osm,48.96285,12.97863
16.3,540.2,-1.92,2.9,88.0,100,osm,48.96307,12.97859
16.325,539.7,-1.77,2.92,88.0,100,osm,48.9633,12.97855
16.35,539.2,-1.63,1.38,88.0,100,osm,48.96352,12.97852
16.375,538.8,-1.5,0.57,88.0,100,osm,48.96374,12.97848
16.4,538.4,-1.37,0.27,88.0,100,osm,48.96397,12.97845
16.425,538.1,-1.24,0.04,88.0,100,stvo,48.96419,12.97841
16.45,537.8,-1.1,0.12,88.0,100,stvo,48.96441,12.97838
16.475,537.5,-0.97,0.24,88.0,100,osm,48.96464,12.97834
16.5,537.3,-0.84,0.27,88.0,100,osm,48.96486,12.97831
16.525,537.2,-0.73,0.27,88.0,100,osm,48.96508,12.97827
16.55,537.0,-0.65,0.28,88.0,100,osm,48.96531,12.97824
16.575,536.9,-0.58,0.18,88.0,100,stvo,48.96553,12.97821
16.6,536.9,-0.52,0.05,88.0,100,osm,48.96576,12.97817
16.625,536.8,-0.48,0.03,88.0,100,osm,48.96598,12.97814
16.65,536.7,-0.44,0.45,88.0,100,stvo,48.9662,12.9781
16.675,536.6,-0.41,0.45,88.0,100,osm,48.96643,12.97807
16.7,536.5,-0.35,0.44,88.0,100,osm,48.96665,12.97803
16.725,536.4,-0.27,0.44,88.0,100,osm,48.96687,12.97799
16.75,536.2,-0.18,0.42,88.0,100,stvo,48.9671,12.97796
16.775,536.1,-0.08,0.0,88.0,100,stvo,48.96732,12.97792
16.8,536.0,0.05,0.0,88.0,100,stvo,48.96754,12.97788
16.825,536.0,0.19,0.25,88.0,100,stvo,48.96777,12.97784
16.85,536.0,0.35,0.57,88.0,100,stvo,48.96799,12.9778
16.875,536.1,0.51,0.57,88.0,100,osm,48.96821,12.97777
16.9,536.3,0.68,0.57,88.0,100,osm,48.96844,12.97773
16.925,536.6,0.84,0.57,88.0,100,stvo,48.96866,12.9777
16.95,536.9,0.99,0.32,88.0,100,stvo,48.96889,12.97766
16.975,537.2,1.11,0.0,88.0,100,stvo,48.96911,12.97763
17.0,537.5,1.18,0.0,88.0,100,stvo,48.96933,12.97759
17.025,537.9,1.2,0.0,88.0,100,stvo,48.96956,12.97756
17.05,538.3,1.18,0.0,88.0,100,stvo,48.96978,12.97753
17.075,538.6,1.14,3.09,88.0,100,stvo,48.97,12.97749
17.1,539.0,1.09,5.38,88.0,100,stvo,48.97023,12.97746
17.125,539.3,1.03,5.76,88.0,100,osm,48.97045,12.97743
17.15,539.5,0.97,12.22,88.0,100,osm,48.97068,12.97741
17.175,539.7,0.92,12.22,88.0,100,osm,48.9709,12.97742
17.2,539.9,0.88,12.94,88.0,100,osm,48.97113,12.97743
17.225,540.0,0.84,11.59,88.0,100,osm,48.97135,12.97749
17.25,540.1,0.8,13.89,88.0,100,osm,48.97157,12.97754
17.275,540.3,0.78,10.2,88.0,100,osm,48.97179,12.97763
17.3,540.4,0.78,10.2,88.0,100,osm,48.972,12.97772
17.325,540.6,0.79,8.31,88.0,100,osm,48.97222,12.97783
17.35,540.9,0.81,8.49,88.0,100,stvo,48.97242,12.97796
17.375,541.1,0.83,5.8,88.0,100,osm,48.97263,12.97809
17.4,541.4,0.84,3.04,88.0,100,osm,48.97284,12.97824
17.425,541.6,0.85,3.04,88.0,100,stvo,48.97304,12.97839
17.45,541.9,0.85,1.12,88.0,100,stvo,48.97324,12.97854
17.475,542.1,0.83,0.05,88.0,100,stvo,48.97344,12.97869
17.5,542.3,0.81,0.19,88.0,100,stvo,48.97364,12.97884
17.525,542.5,0.8,0.35,88.0,100,osm,48.97384,12.97899
17.55,542.6,0.8,0.35,88.0,100,osm,48.97405,12.97914
17.575,542.8,0.81,2.7,88.0,100,stvo,48.97425,12.97929
17.6,543.0,0.81,4.19,88.0,100,stvo,48.97445,12.97944
17.625,543.1,0.79,6.63,81.9,100,stvo,48.97465,12.97959
17.65,543.3,0.76,6.47,75.3,100,stvo,48.97486,12.97973
17.675,543.5,0.71,7.33,68.1,100,osm,48.97507,12.97985
17.7,543.8,0.6,7.39,60.0,60,stvo,48.97528,12.97995
17.725,544.1,0.46,5.85,60.0,60,osm,48.9755,12.98006
17.75,544.3,0.28,3.28,65.7,100,osm,48.97571,12.98016
17.775,544.5,0.08,3.28,60.0,60,stvo,48.97593,12.98024
17.8,544.6,-0.17,5.11,60.0,60,stvo,48.97615,12.98032
17.825,544.6,-0.45,5.04,60.0,60,stvo,48.97637,12.9804
17.85,544.5,-0.77,5.04,60.0,60,osm,48.97659,12.98048
17.875,544.2,-1.13,7.19,60.0,60,osm,48.97681,12.98054
17.9,543.8,-1.51,8.61,60.0,60,stvo,48.97703,12.98058
17.925,543.4,-1.88,5.91,59.5,60,osm,48.97725,12.98063
17.95,542.8,-2.25,3.57,50.0,50,osm,48.97748,12.98066
17.975,542.2,-2.58,3.62,56.7,60,stvo,48.9777,12.98067
18.0,541.5,-2.88,1.53,59.5,60,stvo,48.97793,12.98069
18.025,540.7,-3.13,0.11,50.0,50,osm,48.97815,12.98071
18.05,539.8,-3.35,0.25,56.7,60,osm,48.97838,12.98073
18.075,538.8,-3.54,0.38,60.0,60,stvo,48.9786,12.98074
18.1,537.9,-3.69,0.32,60.0,60,osm,48.97882,12.98076
18.125,536.8,-3.82,0.66,60.0,60,osm,48.97905,12.98078
18.15,535.8,-3.92,0.68,60.0,60,osm,48.97927,12.9808
18.175,534.8,-3.97,0.54,60.0,60,osm,48.9795,12.98081
18.2,533.8,-3.98,0.41,59.5,60,osm,48.97972,12.98083
18.225,532.8,-3.95,0.41,50.0,50,stvo,48.97995,12.98085
18.25,531.7,-3.9,0.02,50.0,50,stvo,48.98017,12.98086
18.275,530.7,-3.82,0.0,50.0,50,stvo,48.9804,12.98088
18.3,529.7,-3.73,0.0,50.0,50,stvo,48.98062,12.98089
18.325,528.8,-3.62,0.16,50.0,50,stvo,48.98085,12.98091
18.35,527.8,-3.5,0.24,50.0,50,stvo,48.98107,12.98092
18.375,527.0,-3.36,0.24,50.0,50,osm,48.98129,12.98094
18.4,526.2,-3.2,0.25,56.7,60,osm,48.98152,12.98096
18.425,525.4,-3.04,0.28,60.0,60,stvo,48.98174,12.98097
18.45,524.6,-2.88,0.15,60.0,60,osm,48.98197,12.98099
18.475,523.9,-2.74,1.85,60.0,60,osm,48.98219,12.98101
18.5,523.3,-2.63,2.47,60.0,60,osm,48.98242,12.98102
18.525,522.7,-2.54,2.56,60.0,60,osm,48.98264,12.98104
18.55,522.1,-2.47,2.87,60.0,60,osm,48.98287,12.98104
18.575,521.6,-2.41,3.44,60.0,60,osm,48.98309,12.98104
18.6,521.1,-2.34,4.49,60.0,60,osm,48.98332,12.98104
18.625,520.5,-2.27,4.27,60.0,60,osm,48.98354,12.98104
18.65,520.0,-2.2,4.34,60.0,60,stvo,48.98377,12.98104
18.675,519.4,-2.13,4.11,60.0,60,osm,48.98399,12.98102
18.7,518.7,-2.05,4.37,60.0,60,osm,48.98421,12.98099
18.725,518.2,-1.97,1.52,60.0,60,osm,48.98444,12.98097
18.75,517.6,-1.85,1.28,60.0,60,osm,48.98466,12.98094
18.775,517.1,-1.7,1.25,60.0,60,osm,48.98489,12.98091
18.8,516.7,-1.52,1.13,60.0,60,osm,48.98511,12.98087
18.825,516.3,-1.33,0.29,60.0,60,osm,48.98533,12.98084
18.85,516.0,-1.13,0.29,60.0,60,osm,48.98556,12.98081
18.875,515.7,-0.95,0.15,65.7,100,stvo,48.98578,12.98078
18.9,515.5,-0.78,0.0,70.9,100,stvo,48.98601,12.98075
18.925,515.4,-0.63,0.13,68.1,100,stvo,48.98623,12.98072
18.95,515.4,-0.5,0.16,60.0,60,osm,48.98645,12.98069
18.975,515.4,-0.37,0.47,60.0,60,osm,48.98668,12.98066
19.0,515.3,-0.24,0.49,60.0,60,osm,48.9869,12.98063
19.025,515.3,-0.1,0.49,65.7,100,stvo,48.98713,12.9806
19.05,515.3,0.01,0.36,70.9,100,stvo,48.98735,12.98057
19.075,515.2,0.12,0.33,75.8,100,stvo,48.98757,12.98054
19.1,515.2,0.24,0.01,80.3,100,stvo,48.9878,12.9805
19.125,515.2,0.36,0.0,84.6,100,stvo,48.98802,12.98047
19.15,515.3,0.47,0.34,88.0,100,stvo,48.98825,12.98044
19.175,515.4,0.58,0.86,88.0,100,stvo,48.98847,12.98041
19.2,515.6,0.69,0.86,88.0,100,osm,48.98869,12.98038
19.225,515.8,0.79,0.86,86.2,100,osm,48.98892,12.98035
19.25,516.1,0.85,0.92,80.0,80,stvo,48.98914,12.98032
19.275,516.4,0.85,1.04,80.0,80,stvo,48.98937,12.98029
19.3,516.8,0.79,0.51,80.0,80,osm,48.98959,12.98027
19.325,517.1,0.69,0.51,80.0,80,osm,48.98981,12.98024
19.35,517.3,0.57,0.51,80.0,80,osm,48.99004,12.98021
19.375,517.6,0.42,0.45,84.3,100,stvo,48.99026,12.98018
19.4,517.8,0.26,0.0,88.0,100,stvo,48.99049,12.98015
19.425,517.8,0.13,0.08,88.0,100,stvo,48.99071,12.98012
19.45,517.6,0.04,1.61,86.2,100,stvo,48.99093,12.98009
19.475,517.4,-0.0,4.18,80.0,80,osm,48.99116,12.98007
19.5,517.3,-0.02,6.69,80.0,80,osm,48.99138,12.98004
